YEAR^dist_code^port_code^I_COMMODITY^CTY_NAME^GEN_VAL_MO^trade_type^PORT_NAME^CTY_CODE^I_COMMODITY_SDESC^I_COMMODITY^PORT^YEAR
2020^23^05^10^TWENTY LATIN AMERICAN REPUBLICS^78766^import^"HILDAGO, TX"^0021^CEREALS^10^2305^2020
2020^23^05^10^TWENTY LATIN AMERICAN REPUBLICS^88310^import^"HILDAGO, TX"^0021^CEREALS^10^2305^2020
2020^23^05^10^TWENTY LATIN AMERICAN REPUBLICS^59618^import^"HILDAGO, TX"^0021^CEREALS^10^2305^2020
2020^23^05^10^TWENTY LATIN AMERICAN REPUBLICS^85503^import^"HILDAGO, TX"^0021^CEREALS^10^2305^2020
2020^23^07^10^TWENTY LATIN AMERICAN REPUBLICS^2233^import^"RIO GRANDE CITY, TX"^0021^CEREALS^10^2307^2020
2020^23^07^10^TWENTY LATIN AMERICAN REPUBLICS^32534^import^"RIO GRANDE CITY, TX"^0021^CEREALS^10^2307^2020
2020^23^07^10^TWENTY LATIN AMERICAN REPUBLICS^43590^import^"RIO GRANDE CITY, TX"^0021^CEREALS^10^2307^2020
2020^23^07^10^TWENTY LATIN AMERICAN REPUBLICS^45130^import^"RIO GRANDE CITY, TX"^0021^CEREALS^10^2307^2020
2020^23^07^10^TWENTY LATIN AMERICAN REPUBLICS^0^import^"RIO GRANDE CITY, TX"^0021^CEREALS^10^2307^2020
2020^23^07^10^TWENTY LATIN AMERICAN REPUBLICS^0^import^"RIO GRANDE CITY, TX"^0021^CEREALS^10^2307^2020
2020^23^07^10^TWENTY LATIN AMERICAN REPUBLICS^6062^import^"RIO GRANDE CITY, TX"^0021^CEREALS^10^2307^2020
2020^23^07^10^TWENTY LATIN AMERICAN REPUBLICS^0^import^"RIO GRANDE CITY, TX"^0021^CEREALS^10^2307^2020
2020^23^07^10^TWENTY LATIN AMERICAN REPUBLICS^0^import^"RIO GRANDE CITY, TX"^0021^CEREALS^10^2307^2020
2020^23^07^10^TWENTY LATIN AMERICAN REPUBLICS^2036^import^"RIO GRANDE CITY, TX"^0021^CEREALS^10^2307^2020
2020^23^07^10^TWENTY LATIN AMERICAN REPUBLICS^5442^import^"RIO GRANDE CITY, TX"^0021^CEREALS^10^2307^2020
2020^23^07^10^TWENTY LATIN AMERICAN REPUBLICS^0^import^"RIO GRANDE CITY, TX"^0021^CEREALS^10^2307^2020
2020^23^09^10^TWENTY LATIN AMERICAN REPUBLICS^28797^import^"PROGRESO, TX"^0021^CEREALS^10^2309^2020
2020^23^09^10^TWENTY LATIN AMERICAN REPUBLICS^0^import^"PROGRESO, TX"^0021^CEREALS^10^2309^2020
2020^23^09^10^TWENTY LATIN AMERICAN REPUBLICS^72613^import^"PROGRESO, TX"^0021^CEREALS^10^2309^2020
2020^23^09^10^TWENTY LATIN AMERICAN REPUBLICS^0^import^"PROGRESO, TX"^0021^CEREALS^10^2309^2020
2020^23^09^10^TWENTY LATIN AMERICAN REPUBLICS^0^import^"PROGRESO, TX"^0021^CEREALS^10^2309^2020
2020^23^09^10^TWENTY LATIN AMERICAN REPUBLICS^0^import^"PROGRESO, TX"^0021^CEREALS^10^2309^2020
2020^23^09^10^TWENTY LATIN AMERICAN REPUBLICS^0^import^"PROGRESO, TX"^0021^CEREALS^10^2309^2020
2020^23^09^10^TWENTY LATIN AMERICAN REPUBLICS^97339^import^"PROGRESO, TX"^0021^CEREALS^10^2309^2020
2020^23^09^10^TWENTY LATIN AMERICAN REPUBLICS^0^import^"PROGRESO, TX"^0021^CEREALS^10^2309^2020
2020^23^09^10^TWENTY LATIN AMERICAN REPUBLICS^0^import^"PROGRESO, TX"^0021^CEREALS^10^2309^2020
2020^23^10^10^TWENTY LATIN AMERICAN REPUBLICS^3994^import^"ROMA, TX"^0021^CEREALS^10^2310^2020
2020^23^10^10^TWENTY LATIN AMERICAN REPUBLICS^21418^import^"ROMA, TX"^0021^CEREALS^10^2310^2020
2020^23^10^10^TWENTY LATIN AMERICAN REPUBLICS^2399^import^"ROMA, TX"^0021^CEREALS^10^2310^2020
2020^23^10^10^TWENTY LATIN AMERICAN REPUBLICS^42794^import^"ROMA, TX"^0021^CEREALS^10^2310^2020
2020^23^10^10^TWENTY LATIN AMERICAN REPUBLICS^17136^import^"ROMA, TX"^0021^CEREALS^10^2310^2020
2020^23^10^10^TWENTY LATIN AMERICAN REPUBLICS^25556^import^"ROMA, TX"^0021^CEREALS^10^2310^2020
2020^23^10^10^TWENTY LATIN AMERICAN REPUBLICS^25931^import^"ROMA, TX"^0021^CEREALS^10^2310^2020
2020^23^10^10^TWENTY LATIN AMERICAN REPUBLICS^25980^import^"ROMA, TX"^0021^CEREALS^10^2310^2020
2020^23^10^10^TWENTY LATIN AMERICAN REPUBLICS^39969^import^"ROMA, TX"^0021^CEREALS^10^2310^2020
2020^23^10^10^TWENTY LATIN AMERICAN REPUBLICS^24848^import^"ROMA, TX"^0021^CEREALS^10^2310^2020
2020^23^10^10^TWENTY LATIN AMERICAN REPUBLICS^44476^import^"ROMA, TX"^0021^CEREALS^10^2310^2020
2020^23^10^10^TWENTY LATIN AMERICAN REPUBLICS^48229^import^"ROMA, TX"^0021^CEREALS^10^2310^2020
2020^23^01^10^OECD^12500^import^"BROWNSVILLE, TX"^0022^CEREALS^10^2301^2020
2020^23^01^10^OECD^0^import^"BROWNSVILLE, TX"^0022^CEREALS^10^2301^2020
2020^23^01^10^OECD^0^import^"BROWNSVILLE, TX"^0022^CEREALS^10^2301^2020
2020^23^01^10^OECD^0^import^"BROWNSVILLE, TX"^0022^CEREALS^10^2301^2020
2020^23^01^10^OECD^0^import^"BROWNSVILLE, TX"^0022^CEREALS^10^2301^2020
2020^23^01^10^OECD^0^import^"BROWNSVILLE, TX"^0022^CEREALS^10^2301^2020
2020^23^01^10^OECD^0^import^"BROWNSVILLE, TX"^0022^CEREALS^10^2301^2020
2020^23^04^10^OECD^143994^import^"LAREDO, TX"^0022^CEREALS^10^2304^2020
2020^23^04^10^OECD^127817^import^"LAREDO, TX"^0022^CEREALS^10^2304^2020
2020^23^04^10^OECD^232169^import^"LAREDO, TX"^0022^CEREALS^10^2304^2020
2020^23^04^10^OECD^208623^import^"LAREDO, TX"^0022^CEREALS^10^2304^2020
2020^23^04^10^OECD^417985^import^"LAREDO, TX"^0022^CEREALS^10^2304^2020
2020^23^04^10^OECD^301075^import^"LAREDO, TX"^0022^CEREALS^10^2304^2020
2020^23^04^10^OECD^416751^import^"LAREDO, TX"^0022^CEREALS^10^2304^2020
2020^23^04^10^OECD^540800^import^"LAREDO, TX"^0022^CEREALS^10^2304^2020
2020^23^04^10^OECD^656188^import^"LAREDO, TX"^0022^CEREALS^10^2304^2020
2020^23^04^10^OECD^380006^import^"LAREDO, TX"^0022^CEREALS^10^2304^2020
2020^23^04^10^OECD^337065^import^"LAREDO, TX"^0022^CEREALS^10^2304^2020
2020^23^04^10^OECD^405440^import^"LAREDO, TX"^0022^CEREALS^10^2304^2020
2020^23^05^10^OECD^35397^import^"HILDAGO, TX"^0022^CEREALS^10^2305^2020
2020^23^05^10^OECD^15096^import^"HILDAGO, TX"^0022^CEREALS^10^2305^2020
2020^23^05^10^OECD^477555^import^"HILDAGO, TX"^0022^CEREALS^10^2305^2020
2020^23^05^10^OECD^18588^import^"HILDAGO, TX"^0022^CEREALS^10^2305^2020
2020^23^05^10^OECD^35750^import^"HILDAGO, TX"^0022^CEREALS^10^2305^2020
2020^23^05^10^OECD^61864^import^"HILDAGO, TX"^0022^CEREALS^10^2305^2020
2020^23^05^10^OECD^9708^import^"HILDAGO, TX"^0022^CEREALS^10^2305^2020
2020^23^05^10^OECD^28420^import^"HILDAGO, TX"^0022^CEREALS^10^2305^2020
2020^23^05^10^OECD^78766^import^"HILDAGO, TX"^0022^CEREALS^10^2305^2020
2020^23^05^10^OECD^88310^import^"HILDAGO, TX"^0022^CEREALS^10^2305^2020
2020^23^05^10^OECD^59618^import^"HILDAGO, TX"^0022^CEREALS^10^2305^2020
2020^23^05^10^OECD^85503^import^"HILDAGO, TX"^0022^CEREALS^10^2305^2020
2020^23^07^10^OECD^2233^import^"RIO GRANDE CITY, TX"^0022^CEREALS^10^2307^2020
2020^23^07^10^OECD^32534^import^"RIO GRANDE CITY, TX"^0022^CEREALS^10^2307^2020
2020^23^07^10^OECD^43590^import^"RIO GRANDE CITY, TX"^0022^CEREALS^10^2307^2020
2020^23^07^10^OECD^45130^import^"RIO GRANDE CITY, TX"^0022^CEREALS^10^2307^2020
2020^23^07^10^OECD^0^import^"RIO GRANDE CITY, TX"^0022^CEREALS^10^2307^2020
2020^23^07^10^OECD^0^import^"RIO GRANDE CITY, TX"^0022^CEREALS^10^2307^2020
2020^23^07^10^OECD^6062^import^"RIO GRANDE CITY, TX"^0022^CEREALS^10^2307^2020
2020^23^07^10^OECD^0^import^"RIO GRANDE CITY, TX"^0022^CEREALS^10^2307^2020
2020^23^07^10^OECD^0^import^"RIO GRANDE CITY, TX"^0022^CEREALS^10^2307^2020
2020^23^07^10^OECD^2036^import^"RIO GRANDE CITY, TX"^0022^CEREALS^10^2307^2020
2020^23^07^10^OECD^5442^import^"RIO GRANDE CITY, TX"^0022^CEREALS^10^2307^2020
2020^23^07^10^OECD^0^import^"RIO GRANDE CITY, TX"^0022^CEREALS^10^2307^2020
2020^23^09^10^OECD^28797^import^"PROGRESO, TX"^0022^CEREALS^10^2309^2020
2020^23^09^10^OECD^0^import^"PROGRESO, TX"^0022^CEREALS^10^2309^2020
2020^23^09^10^OECD^72613^import^"PROGRESO, TX"^0022^CEREALS^10^2309^2020
2020^23^09^10^OECD^0^import^"PROGRESO, TX"^0022^CEREALS^10^2309^2020
2020^23^09^10^OECD^0^import^"PROGRESO, TX"^0022^CEREALS^10^2309^2020
2020^23^09^10^OECD^0^import^"PROGRESO, TX"^0022^CEREALS^10^2309^2020
2020^23^09^10^OECD^0^import^"PROGRESO, TX"^0022^CEREALS^10^2309^2020
2020^23^09^10^OECD^97339^import^"PROGRESO, TX"^0022^CEREALS^10^2309^2020
2020^23^09^10^OECD^0^import^"PROGRESO, TX"^0022^CEREALS^10^2309^2020
2020^23^09^10^OECD^0^import^"PROGRESO, TX"^0022^CEREALS^10^2309^2020
2020^23^10^10^OECD^3994^import^"ROMA, TX"^0022^CEREALS^10^2310^2020
2020^23^10^10^OECD^21418^import^"ROMA, TX"^0022^CEREALS^10^2310^2020
2020^23^10^10^OECD^2399^import^"ROMA, TX"^0022^CEREALS^10^2310^2020
2020^23^10^10^OECD^42794^import^"ROMA, TX"^0022^CEREALS^10^2310^2020
2020^23^10^10^OECD^17136^import^"ROMA, TX"^0022^CEREALS^10^2310^2020
2020^23^10^10^OECD^25556^import^"ROMA, TX"^0022^CEREALS^10^2310^2020
2020^23^10^10^OECD^25931^import^"ROMA, TX"^0022^CEREALS^10^2310^2020
2020^23^10^10^OECD^25980^import^"ROMA, TX"^0022^CEREALS^10^2310^2020
2020^23^10^10^OECD^39969^import^"ROMA, TX"^0022^CEREALS^10^2310^2020
2020^23^10^10^OECD^24848^import^"ROMA, TX"^0022^CEREALS^10^2310^2020
2020^23^10^10^OECD^44476^import^"ROMA, TX"^0022^CEREALS^10^2310^2020
2020^23^10^10^OECD^48229^import^"ROMA, TX"^0022^CEREALS^10^2310^2020
2020^23^01^10^LAFTA^12500^import^"BROWNSVILLE, TX"^0024^CEREALS^10^2301^2020
2020^23^01^10^LAFTA^0^import^"BROWNSVILLE, TX"^0024^CEREALS^10^2301^2020
2020^23^01^10^LAFTA^0^import^"BROWNSVILLE, TX"^0024^CEREALS^10^2301^2020
2020^23^01^10^LAFTA^0^import^"BROWNSVILLE, TX"^0024^CEREALS^10^2301^2020
2020^23^01^10^LAFTA^0^import^"BROWNSVILLE, TX"^0024^CEREALS^10^2301^2020
2020^23^01^10^LAFTA^0^import^"BROWNSVILLE, TX"^0024^CEREALS^10^2301^2020
2020^23^01^10^LAFTA^0^import^"BROWNSVILLE, TX"^0024^CEREALS^10^2301^2020
2020^23^04^10^LAFTA^351928^import^"LAREDO, TX"^0024^CEREALS^10^2304^2020
2020^23^04^10^LAFTA^375217^import^"LAREDO, TX"^0024^CEREALS^10^2304^2020
2020^23^04^10^LAFTA^459629^import^"LAREDO, TX"^0024^CEREALS^10^2304^2020
2020^23^04^10^LAFTA^766226^import^"LAREDO, TX"^0024^CEREALS^10^2304^2020
2020^23^04^10^LAFTA^417985^import^"LAREDO, TX"^0024^CEREALS^10^2304^2020
2020^23^04^10^LAFTA^301075^import^"LAREDO, TX"^0024^CEREALS^10^2304^2020
2020^23^04^10^LAFTA^416751^import^"LAREDO, TX"^0024^CEREALS^10^2304^2020
2020^23^04^10^LAFTA^540800^import^"LAREDO, TX"^0024^CEREALS^10^2304^2020
2020^23^04^10^LAFTA^685133^import^"LAREDO, TX"^0024^CEREALS^10^2304^2020
2020^23^04^10^LAFTA^523136^import^"LAREDO, TX"^0024^CEREALS^10^2304^2020
2020^23^04^10^LAFTA^458499^import^"LAREDO, TX"^0024^CEREALS^10^2304^2020
2020^23^04^10^LAFTA^685753^import^"LAREDO, TX"^0024^CEREALS^10^2304^2020
2020^23^05^10^LAFTA^35397^import^"HILDAGO, TX"^0024^CEREALS^10^2305^2020
2020^23^05^10^LAFTA^15096^import^"HILDAGO, TX"^0024^CEREALS^10^2305^2020
2020^23^05^10^LAFTA^477555^import^"HILDAGO, TX"^0024^CEREALS^10^2305^2020
2020^23^05^10^LAFTA^18588^import^"HILDAGO, TX"^0024^CEREALS^10^2305^2020
2020^23^05^10^LAFTA^35750^import^"HILDAGO, TX"^0024^CEREALS^10^2305^2020
2020^23^05^10^LAFTA^61864^import^"HILDAGO, TX"^0024^CEREALS^10^2305^2020
2020^23^05^10^LAFTA^9708^import^"HILDAGO, TX"^0024^CEREALS^10^2305^2020
2020^23^05^10^LAFTA^28420^import^"HILDAGO, TX"^0024^CEREALS^10^2305^2020
2020^23^05^10^LAFTA^78766^import^"HILDAGO, TX"^0024^CEREALS^10^2305^2020
2020^23^05^10^LAFTA^88310^import^"HILDAGO, TX"^0024^CEREALS^10^2305^2020
2020^23^05^10^LAFTA^59618^import^"HILDAGO, TX"^0024^CEREALS^10^2305^2020
2020^23^05^10^LAFTA^85503^import^"HILDAGO, TX"^0024^CEREALS^10^2305^2020
2020^23^07^10^LAFTA^2233^import^"RIO GRANDE CITY, TX"^0024^CEREALS^10^2307^2020
2020^23^07^10^LAFTA^32534^import^"RIO GRANDE CITY, TX"^0024^CEREALS^10^2307^2020
2020^23^07^10^LAFTA^43590^import^"RIO GRANDE CITY, TX"^0024^CEREALS^10^2307^2020
2020^23^07^10^LAFTA^45130^import^"RIO GRANDE CITY, TX"^0024^CEREALS^10^2307^2020
2020^23^07^10^LAFTA^0^import^"RIO GRANDE CITY, TX"^0024^CEREALS^10^2307^2020
2020^23^07^10^LAFTA^0^import^"RIO GRANDE CITY, TX"^0024^CEREALS^10^2307^2020
2020^23^07^10^LAFTA^6062^import^"RIO GRANDE CITY, TX"^0024^CEREALS^10^2307^2020
2020^23^07^10^LAFTA^0^import^"RIO GRANDE CITY, TX"^0024^CEREALS^10^2307^2020
2020^23^07^10^LAFTA^0^import^"RIO GRANDE CITY, TX"^0024^CEREALS^10^2307^2020
2020^23^07^10^LAFTA^2036^import^"RIO GRANDE CITY, TX"^0024^CEREALS^10^2307^2020
2020^23^07^10^LAFTA^5442^import^"RIO GRANDE CITY, TX"^0024^CEREALS^10^2307^2020
2020^23^07^10^LAFTA^0^import^"RIO GRANDE CITY, TX"^0024^CEREALS^10^2307^2020
2020^23^09^10^LAFTA^28797^import^"PROGRESO, TX"^0024^CEREALS^10^2309^2020
2020^23^09^10^LAFTA^0^import^"PROGRESO, TX"^0024^CEREALS^10^2309^2020
2020^23^09^10^LAFTA^72613^import^"PROGRESO, TX"^0024^CEREALS^10^2309^2020
2020^23^09^10^LAFTA^0^import^"PROGRESO, TX"^0024^CEREALS^10^2309^2020
2020^23^09^10^LAFTA^0^import^"PROGRESO, TX"^0024^CEREALS^10^2309^2020
2020^23^09^10^LAFTA^0^import^"PROGRESO, TX"^0024^CEREALS^10^2309^2020
2020^23^09^10^LAFTA^0^import^"PROGRESO, TX"^0024^CEREALS^10^2309^2020
2020^23^09^10^LAFTA^97339^import^"PROGRESO, TX"^0024^CEREALS^10^2309^2020
2020^23^09^10^LAFTA^0^import^"PROGRESO, TX"^0024^CEREALS^10^2309^2020
2020^23^09^10^LAFTA^0^import^"PROGRESO, TX"^0024^CEREALS^10^2309^2020
2020^23^10^10^LAFTA^3994^import^"ROMA, TX"^0024^CEREALS^10^2310^2020
2020^23^10^10^LAFTA^21418^import^"ROMA, TX"^0024^CEREALS^10^2310^2020
2020^23^10^10^LAFTA^2399^import^"ROMA, TX"^0024^CEREALS^10^2310^2020
2020^23^10^10^LAFTA^42794^import^"ROMA, TX"^0024^CEREALS^10^2310^2020
2020^23^10^10^LAFTA^17136^import^"ROMA, TX"^0024^CEREALS^10^2310^2020
2020^23^10^10^LAFTA^25556^import^"ROMA, TX"^0024^CEREALS^10^2310^2020
2020^23^10^10^LAFTA^25931^import^"ROMA, TX"^0024^CEREALS^10^2310^2020
2020^23^10^10^LAFTA^25980^import^"ROMA, TX"^0024^CEREALS^10^2310^2020
2020^23^10^10^LAFTA^39969^import^"ROMA, TX"^0024^CEREALS^10^2310^2020
2020^23^10^10^LAFTA^24848^import^"ROMA, TX"^0024^CEREALS^10^2310^2020
2020^23^10^10^LAFTA^44476^import^"ROMA, TX"^0024^CEREALS^10^2310^2020
2020^23^10^10^LAFTA^48229^import^"ROMA, TX"^0024^CEREALS^10^2310^2020
2020^23^01^10^APEC^12500^import^"BROWNSVILLE, TX"^0026^CEREALS^10^2301^2020
2020^23^01^10^APEC^0^import^"BROWNSVILLE, TX"^0026^CEREALS^10^2301^2020
2020^23^01^10^APEC^0^import^"BROWNSVILLE, TX"^0026^CEREALS^10^2301^2020
2020^23^01^10^APEC^0^import^"BROWNSVILLE, TX"^0026^CEREALS^10^2301^2020
2020^23^01^10^APEC^0^import^"BROWNSVILLE, TX"^0026^CEREALS^10^2301^2020
2020^23^01^10^APEC^0^import^"BROWNSVILLE, TX"^0026^CEREALS^10^2301^2020
2020^23^01^10^APEC^0^import^"BROWNSVILLE, TX"^0026^CEREALS^10^2301^2020
2020^23^04^10^APEC^143994^import^"LAREDO, TX"^0026^CEREALS^10^2304^2020
2020^23^04^10^APEC^127817^import^"LAREDO, TX"^0026^CEREALS^10^2304^2020
2020^23^04^10^APEC^232169^import^"LAREDO, TX"^0026^CEREALS^10^2304^2020
2020^23^04^10^APEC^208623^import^"LAREDO, TX"^0026^CEREALS^10^2304^2020
2020^23^04^10^APEC^417985^import^"LAREDO, TX"^0026^CEREALS^10^2304^2020
2020^23^04^10^APEC^301075^import^"LAREDO, TX"^0026^CEREALS^10^2304^2020
2020^23^04^10^APEC^416751^import^"LAREDO, TX"^0026^CEREALS^10^2304^2020
2020^23^04^10^APEC^540800^import^"LAREDO, TX"^0026^CEREALS^10^2304^2020
2020^23^04^10^APEC^656188^import^"LAREDO, TX"^0026^CEREALS^10^2304^2020
2020^23^04^10^APEC^380006^import^"LAREDO, TX"^0026^CEREALS^10^2304^2020
2020^23^04^10^APEC^337065^import^"LAREDO, TX"^0026^CEREALS^10^2304^2020
2020^23^04^10^APEC^405440^import^"LAREDO, TX"^0026^CEREALS^10^2304^2020
2020^23^05^10^APEC^35397^import^"HILDAGO, TX"^0026^CEREALS^10^2305^2020
2020^23^05^10^APEC^15096^import^"HILDAGO, TX"^0026^CEREALS^10^2305^2020
2020^23^05^10^APEC^477555^import^"HILDAGO, TX"^0026^CEREALS^10^2305^2020
2020^23^05^10^APEC^18588^import^"HILDAGO, TX"^0026^CEREALS^10^2305^2020
2020^23^05^10^APEC^35750^import^"HILDAGO, TX"^0026^CEREALS^10^2305^2020
2020^23^05^10^APEC^61864^import^"HILDAGO, TX"^0026^CEREALS^10^2305^2020
2020^23^05^10^APEC^9708^import^"HILDAGO, TX"^0026^CEREALS^10^2305^2020
2020^23^05^10^APEC^28420^import^"HILDAGO, TX"^0026^CEREALS^10^2305^2020
2020^23^05^10^APEC^78766^import^"HILDAGO, TX"^0026^CEREALS^10^2305^2020
2020^23^05^10^APEC^88310^import^"HILDAGO, TX"^0026^CEREALS^10^2305^2020
2020^23^05^10^APEC^59618^import^"HILDAGO, TX"^0026^CEREALS^10^2305^2020
2020^23^05^10^APEC^85503^import^"HILDAGO, TX"^0026^CEREALS^10^2305^2020
2020^23^07^10^APEC^2233^import^"RIO GRANDE CITY, TX"^0026^CEREALS^10^2307^2020
2020^23^07^10^APEC^32534^import^"RIO GRANDE CITY, TX"^0026^CEREALS^10^2307^2020
2020^23^07^10^APEC^43590^import^"RIO GRANDE CITY, TX"^0026^CEREALS^10^2307^2020
2020^23^07^10^APEC^45130^import^"RIO GRANDE CITY, TX"^0026^CEREALS^10^2307^2020
2020^23^07^10^APEC^0^import^"RIO GRANDE CITY, TX"^0026^CEREALS^10^2307^2020
2020^23^07^10^APEC^0^import^"RIO GRANDE CITY, TX"^0026^CEREALS^10^2307^2020
2020^23^07^10^APEC^6062^import^"RIO GRANDE CITY, TX"^0026^CEREALS^10^2307^2020
2020^23^07^10^APEC^0^import^"RIO GRANDE CITY, TX"^0026^CEREALS^10^2307^2020
2020^23^07^10^APEC^0^import^"RIO GRANDE CITY, TX"^0026^CEREALS^10^2307^2020
2020^23^07^10^APEC^2036^import^"RIO GRANDE CITY, TX"^0026^CEREALS^10^2307^2020
2020^23^07^10^APEC^5442^import^"RIO GRANDE CITY, TX"^0026^CEREALS^10^2307^2020
2020^23^07^10^APEC^0^import^"RIO GRANDE CITY, TX"^0026^CEREALS^10^2307^2020
2020^23^09^10^APEC^28797^import^"PROGRESO, TX"^0026^CEREALS^10^2309^2020
2020^23^09^10^APEC^0^import^"PROGRESO, TX"^0026^CEREALS^10^2309^2020
2020^23^09^10^APEC^72613^import^"PROGRESO, TX"^0026^CEREALS^10^2309^2020
2020^23^09^10^APEC^0^import^"PROGRESO, TX"^0026^CEREALS^10^2309^2020
2020^23^09^10^APEC^0^import^"PROGRESO, TX"^0026^CEREALS^10^2309^2020
2020^23^09^10^APEC^0^import^"PROGRESO, TX"^0026^CEREALS^10^2309^2020
2020^23^09^10^APEC^0^import^"PROGRESO, TX"^0026^CEREALS^10^2309^2020
2020^23^09^10^APEC^97339^import^"PROGRESO, TX"^0026^CEREALS^10^2309^2020
2020^23^09^10^APEC^0^import^"PROGRESO, TX"^0026^CEREALS^10^2309^2020
2020^23^09^10^APEC^0^import^"PROGRESO, TX"^0026^CEREALS^10^2309^2020
2020^23^10^10^APEC^3994^import^"ROMA, TX"^0026^CEREALS^10^2310^2020
2020^23^10^10^APEC^21418^import^"ROMA, TX"^0026^CEREALS^10^2310^2020
2020^23^10^10^APEC^2399^import^"ROMA, TX"^0026^CEREALS^10^2310^2020
2020^23^10^10^APEC^42794^import^"ROMA, TX"^0026^CEREALS^10^2310^2020
2020^23^10^10^APEC^17136^import^"ROMA, TX"^0026^CEREALS^10^2310^2020
2020^23^10^10^APEC^25556^import^"ROMA, TX"^0026^CEREALS^10^2310^2020
2020^23^10^10^APEC^25931^import^"ROMA, TX"^0026^CEREALS^10^2310^2020
2020^23^10^10^APEC^25980^import^"ROMA, TX"^0026^CEREALS^10^2310^2020
2020^23^10^10^APEC^39969^import^"ROMA, TX"^0026^CEREALS^10^2310^2020
2020^23^10^10^APEC^24848^import^"ROMA, TX"^0026^CEREALS^10^2310^2020
2020^23^10^10^APEC^44476^import^"ROMA, TX"^0026^CEREALS^10^2310^2020
2020^23^10^10^APEC^48229^import^"ROMA, TX"^0026^CEREALS^10^2310^2020
2020^23^01^10^NORTH AMERICA^12500^import^"BROWNSVILLE, TX"^1XXX^CEREALS^10^2301^2020
2020^23^01^10^NORTH AMERICA^0^import^"BROWNSVILLE, TX"^1XXX^CEREALS^10^2301^2020
2020^23^01^10^NORTH AMERICA^0^import^"BROWNSVILLE, TX"^1XXX^CEREALS^10^2301^2020
2020^23^01^10^NORTH AMERICA^0^import^"BROWNSVILLE, TX"^1XXX^CEREALS^10^2301^2020
2020^23^01^10^NORTH AMERICA^0^import^"BROWNSVILLE, TX"^1XXX^CEREALS^10^2301^2020
2020^23^01^10^NORTH AMERICA^0^import^"BROWNSVILLE, TX"^1XXX^CEREALS^10^2301^2020
2020^23^01^10^NORTH AMERICA^0^import^"BROWNSVILLE, TX"^1XXX^CEREALS^10^2301^2020
2020^23^04^10^NORTH AMERICA^143994^import^"LAREDO, TX"^1XXX^CEREALS^10^2304^2020
2020^23^04^10^NORTH AMERICA^127817^import^"LAREDO, TX"^1XXX^CEREALS^10^2304^2020
2020^23^04^10^NORTH AMERICA^232169^import^"LAREDO, TX"^1XXX^CEREALS^10^2304^2020
2020^23^04^10^NORTH AMERICA^208623^import^"LAREDO, TX"^1XXX^CEREALS^10^2304^2020
2020^23^04^10^NORTH AMERICA^417985^import^"LAREDO, TX"^1XXX^CEREALS^10^2304^2020
2020^23^04^10^NORTH AMERICA^301075^import^"LAREDO, TX"^1XXX^CEREALS^10^2304^2020
2020^23^04^10^NORTH AMERICA^416751^import^"LAREDO, TX"^1XXX^CEREALS^10^2304^2020
2020^23^04^10^NORTH AMERICA^540800^import^"LAREDO, TX"^1XXX^CEREALS^10^2304^2020
2020^23^04^10^NORTH AMERICA^656188^import^"LAREDO, TX"^1XXX^CEREALS^10^2304^2020
2020^23^04^10^NORTH AMERICA^380006^import^"LAREDO, TX"^1XXX^CEREALS^10^2304^2020
2020^23^04^10^NORTH AMERICA^337065^import^"LAREDO, TX"^1XXX^CEREALS^10^2304^2020
2020^23^04^10^NORTH AMERICA^405440^import^"LAREDO, TX"^1XXX^CEREALS^10^2304^2020
2020^23^05^10^NORTH AMERICA^35397^import^"HILDAGO, TX"^1XXX^CEREALS^10^2305^2020
2020^23^05^10^NORTH AMERICA^15096^import^"HILDAGO, TX"^1XXX^CEREALS^10^2305^2020
2020^23^05^10^NORTH AMERICA^477555^import^"HILDAGO, TX"^1XXX^CEREALS^10^2305^2020
2020^23^05^10^NORTH AMERICA^18588^import^"HILDAGO, TX"^1XXX^CEREALS^10^2305^2020
2020^23^05^10^NORTH AMERICA^35750^import^"HILDAGO, TX"^1XXX^CEREALS^10^2305^2020
2020^23^05^10^NORTH AMERICA^61864^import^"HILDAGO, TX"^1XXX^CEREALS^10^2305^2020
2020^23^05^10^NORTH AMERICA^9708^import^"HILDAGO, TX"^1XXX^CEREALS^10^2305^2020
2020^23^05^10^NORTH AMERICA^28420^import^"HILDAGO, TX"^1XXX^CEREALS^10^2305^2020
2020^23^05^10^NORTH AMERICA^78766^import^"HILDAGO, TX"^1XXX^CEREALS^10^2305^2020
2020^23^05^10^NORTH AMERICA^88310^import^"HILDAGO, TX"^1XXX^CEREALS^10^2305^2020
2020^23^05^10^NORTH AMERICA^59618^import^"HILDAGO, TX"^1XXX^CEREALS^10^2305^2020
2020^23^05^10^NORTH AMERICA^85503^import^"HILDAGO, TX"^1XXX^CEREALS^10^2305^2020
2020^23^07^10^NORTH AMERICA^2233^import^"RIO GRANDE CITY, TX"^1XXX^CEREALS^10^2307^2020
2020^23^07^10^NORTH AMERICA^32534^import^"RIO GRANDE CITY, TX"^1XXX^CEREALS^10^2307^2020
2020^23^07^10^NORTH AMERICA^43590^import^"RIO GRANDE CITY, TX"^1XXX^CEREALS^10^2307^2020
2020^23^07^10^NORTH AMERICA^45130^import^"RIO GRANDE CITY, TX"^1XXX^CEREALS^10^2307^2020
